fold,split_role,building_id,grid_id,population,area_total,use_main_code,floors_above,floors_below,height_m,approved_year,use_main_code_int,land_use_residential,land_use_commercial,land_use_industrial,business_density_50m,factory_within_100m,target_population
1,fold_1_train,0000174374814406302100000000,다사302412,179.0,0.0,,0,0,0.0,1990,0,0,0,0,9,0,0.0
1,fold_1_train,0000174386114417360300000000,다사302423,233.0,0.0,,0,0,0.0,1990,0,0,0,0,4,0,0.0
1,fold_1_train,0000174392734344600500000000,다사302350,450.0,0.0,,0,0,0.0,1990,0,0,0,0,7,0,0.0
1,fold_1_train,0000174405994344126300000000,다사302349,417.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174413484410627300000000,다사302416,91.0,0.0,,0,0,0.0,1990,0,0,0,0,4,0,0.0
1,fold_1_train,0000174414024417261100000000,다사302423,233.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174417064417182900000000,다사302422,224.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174421954410958900000000,다사302416,91.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174423194410748800000000,다사302416,91.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174434534401784700000000,다사302407,292.0,0.0,,0,0,0.0,1990,0,0,0,0,14,0,0.0
1,fold_1_train,0000174435194406095300000000,다사303411,378.0,0.0,,0,0,0.0,1990,0,0,0,0,6,0,0.0
1,fold_1_train,0000174435934342932200000000,다사302348,510.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174444794399871700000000,다사303405,149.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174446904342364100000000,다사302348,510.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174452874407321400000000,다사303413,175.0,18.0,20000,1,0,0.0,1990,20000,0,0,0,5,0,0.02512791103857964
1,fold_1_train,0000174452924351326100000000,다사302357,5.0,9.9,17000,1,0,0.0,1990,17000,0,0,1,1,1,0.008101168041137568
1,fold_1_train,0000174460254366694600000000,다사303372,306.0,0.0,,0,0,0.0,1990,0,0,0,0,4,0,0.0
1,fold_1_validation,0000174465074319964700000000,,,671.16,17000,2,0,135.37,1990,17000,0,0,1,1,1,0.0
1,fold_1_train,0000174465094345324700000000,다사302351,479.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174465494342298800000000,다사302348,510.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174475584363782000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174480654408952000000000,다사303414,85.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174494924405979700000000,다사303411,378.0,0.0,,0,0,0.0,1990,0,0,0,0,7,0,0.0
1,fold_1_validation,0000174497134356735300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174497454356660700000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174502604398911200000000,다사303404,355.0,707.86,03000,4,1,0.0,1990,3000,0,1,0,31,0,1.1980514345288842
1,fold_1_validation,0000174508014361100500000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_validation,0000174511324356849400000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174513214356366000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174513784356505000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174515304406621000000000,다사303412,290.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174522674399455000000000,다사303405,149.0,126.44,10000,2,0,0.0,1987,10000,0,0,0,1,0,0.13944685381601823
1,fold_1_validation,0000174529524411008700000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_validation,0000174537054410717800000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174538354365825700000000,다사303371,64.0,0.0,,0,0,0.0,1990,0,0,0,0,13,1,0.0
1,fold_1_train,0000174541874415795500000000,다사304421,8.0,0.0,,0,0,0.0,1990,0,0,0,0,9,1,0.0
1,fold_1_validation,0000174546584408713200000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174556274342083500000000,다사303347,188.0,0.0,,0,0,0.0,1990,0,0,0,0,6,0,0.0
1,fold_1_train,0000174556984398481400000000,다사304404,138.0,163.585,01000,2,1,71.41,1990,1000,1,0,0,19,0,3.0316736126284582
1,fold_1_train,0000174558834399514000000000,다사304405,13.0,6445.75,10000,5,0,0.0,1987,10000,0,0,0,0,0,4.867463671807837
1,fold_1_train,0000174561504320073100000000,다사303325,23.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174563534398019800000000,다사304403,614.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174564354320117000000000,다사303325,23.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_validation,0000174567804416856100000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174571694346145300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174572794346467000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_validation,0000174573004416666900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174574594365628300000000,다사304371,243.0,0.0,,0,0,0.0,1990,0,0,0,0,9,1,0.0
1,fold_1_train,0000174576774397935700000000,다사304403,614.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_validation,0000174578924341148400000000,,,0.0,,0,0,0.0,1990,0,0,0,0,6,0,0.0
1,fold_1_train,0000174579594320214800000000,다사303326,24.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174581964403431300000000,다사304409,328.0,0.0,,0,0,0.0,1990,0,0,0,0,30,0,0.0
1,fold_1_validation,0000174583754340960800000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174589284320206100000000,다사304326,33.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174595604365805600000000,다사304371,243.0,0.0,,0,0,0.0,1990,0,0,0,0,6,1,0.0
1,fold_1_train,0000174596194343680800000000,다사304349,401.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174600184415972100000000,다사304421,8.0,0.0,,0,0,0.0,1990,0,0,0,0,6,1,0.0
1,fold_1_train,0000174605204416020300000000,다사304421,8.0,0.0,,0,0,0.0,1990,0,0,0,0,6,1,0.0
1,fold_1_train,0000174605924342282100000000,다사304348,816.0,0.0,,0,0,0.0,1990,0,0,0,0,6,0,0.0
1,fold_1_validation,0000174606654416567400000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_validation,0000174608334341024300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174609904320060900000000,다사304325,89.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174611924320153600000000,다사304325,89.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174613234318240000000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174614874318553500000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,4,1,0.0
1,fold_1_train,0000174615154364864800000000,다사304370,291.0,444.0,02000,4,1,157.14,1990,2000,1,0,0,5,1,19.660567463711626
1,fold_1_train,0000174616204344212900000000,다사304350,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174617464318388200000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174618954395351700000000,다사304401,294.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174619044341801500000000,다사304347,588.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174623004342077000000000,다사304347,588.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174623134318299200000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174623984320202700000000,다사304326,33.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174624614319978900000000,다사304325,89.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174628434415959000000000,다사304421,8.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_validation,0000174630044416309600000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174630484397749900000000,다사304403,614.0,0.0,,0,0,0.0,1990,0,0,0,0,14,0,0.0
1,fold_1_validation,0000174632094358238900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174637164318165500000000,다사304323,54.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174638634415691400000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174639584318231900000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174643184415933000000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_validation,0000174644624356832200000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174647614318694500000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174647764318399800000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174648124320263300000000,다사304326,33.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_validation,0000174650974355686900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174651134328367600000000,다사304334,8.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174653034366358200000000,다사304372,278.0,0.0,,0,0,0.0,1990,0,0,0,0,13,1,0.0
1,fold_1_train,0000174653134320190100000000,다사304326,33.0,52.892,01000,1,0,0.0,1990,1000,1,0,0,0,1,4.611973603376867
1,fold_1_train,0000174653844320331300000000,다사304326,33.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_validation,0000174655204356998900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174655484415897400000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174655914416021200000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174656764415744100000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174660264356803400000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174665414415798300000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174666014416082300000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174666274397756100000000,다사305403,367.0,0.0,,0,0,0.0,1990,0,0,0,0,20,0,0.0
1,fold_1_validation,0000174666854356320600000000,,,0.0,,0,0,0.0,1990,0,0,0,0,3,0,0.0
1,fold_1_train,0000174667154415971600000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174667184366733600000000,다사305372,174.0,0.0,,0,0,0.0,1990,0,0,0,0,29,0,0.0
1,fold_1_train,0000174668744342832400000000,다사305348,343.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174668764406850600000000,다사305412,331.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174672404318314200000000,다사304324,18.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174674904320094500000000,다사304325,89.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174675194416130900000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174681544356921600000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174681564318754700000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174681844416054000000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174682004397088700000000,다사305402,147.0,0.0,,0,0,0.0,1990,0,0,0,0,17,0,0.0
1,fold_1_train,0000174682674416161000000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174684394415916700000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174688024356736000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174688874400104800000000,다사305405,330.0,0.0,,0,0,0.0,1990,0,0,0,0,11,0,0.0
1,fold_1_train,0000174690034405891900000000,다사305411,509.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174692444415888300000000,다사305421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174693004319713300000000,다사305325,24.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174694374320217500000000,다사305326,8.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174697524318355800000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174697784319823700000000,다사305325,24.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174703614318708900000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174704014319420800000000,다사305325,24.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174709334318294600000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174714364318257700000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174715074320591000000000,다사305326,8.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174716584318570300000000,다사305324,23.0,29.752,01000,1,0,0.0,1990,1000,1,0,0,0,1,1.2903989832132121
1,fold_1_train,0000174720184385551900000000,다사305391,5.0,128.93,18000,1,0,0.0,1990,18000,0,0,1,1,0,0.10733915777099537
1,fold_1_train,0000174721224317851400000000,다사305323,8.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174721384318439800000000,다사305324,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174731714320559700000000,다사305326,8.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174734464319230300000000,다사305325,24.0,0.0,,0,0,0.0,1990,0,0,0,0,5,1,0.0
1,fold_1_validation,0000174734614407094700000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174738874362165400000000,다사305367,330.0,151.65,01000,1,0,0.0,1990,1000,1,0,0,20,1,4.726189898309169
1,fold_1_train,0000174741764319235000000000,다사305325,24.0,0.0,,0,0,0.0,1990,0,0,0,0,5,1,0.0
1,fold_1_train,0000174745824385815000000000,다사306391,8.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174760984385675900000000,다사306391,8.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174769934385904300000000,다사306391,8.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_validation,0000174770514414846300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174771494398056700000000,다사306403,226.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174773514397371600000000,다사306403,226.0,0.0,,0,0,0.0,1990,0,0,0,0,4,0,0.0
1,fold_1_train,0000174778464398699600000000,다사306404,307.0,0.0,,0,0,0.0,1990,0,0,0,0,17,0,0.0
1,fold_1_validation,0000174783614317389300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174790044403846400000000,다사306409,711.0,324.0,03000,4,0,0.0,1990,3000,0,1,0,6,0,0.47830586489439375
1,fold_1_validation,0000174792084347994700000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174792894401260400000000,다사306407,145.0,0.0,,0,0,0.0,1990,0,0,0,0,18,0,0.0
1,fold_1_validation,0000174795894393587400000000,,,3.61,10000,1,0,0.0,1990,10000,0,0,0,3,0,0.0
1,fold_1_train,0000174796694389360700000000,다사306395,414.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_validation,0000174802124414960300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174805904324582600000000,다사306330,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174807504414816000000000,,,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_validation,0000174808874347711500000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174809354327436200000000,다사306333,8.0,0.0,,0,0,0.0,1990,0,0,0,0,6,1,0.0
1,fold_1_validation,0000174810114347766800000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174813204326848300000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174815624395325400000000,다사306401,343.0,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174816104324693600000000,다사306330,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174816614395168300000000,다사306400,197.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174817004356330700000000,다사306362,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_validation,0000174821594349325300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174823284324799300000000,다사306330,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174825604388582400000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174825724403546700000000,다사306409,711.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174826084415253400000000,다사306421,5.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174827044326881200000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174828904398429600000000,다사306404,307.0,0.0,,0,0,0.0,1990,0,0,0,0,13,0,0.0
1,fold_1_train,0000174829394397414700000000,다사306403,226.0,0.0,,0,0,0.0,1990,0,0,0,0,1,0,0.0
1,fold_1_train,0000174831084326676600000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174835934318268100000000,다사306324,29.0,6.0,17000,1,0,0.0,1990,17000,0,0,1,7,1,0.025971409060887282
1,fold_1_train,0000174838794414651200000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174839694324701800000000,다사306330,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174841574403475500000000,다사307409,531.0,0.0,,0,0,0.0,1990,0,0,0,0,5,0,0.0
1,fold_1_train,0000174843184326751100000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174843564403537900000000,다사307409,531.0,0.0,,0,0,0.0,1990,0,0,0,0,5,0,0.0
1,fold_1_train,0000174846674362556600000000,다사306368,398.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174846684365787900000000,다사306371,286.0,56.2,04000,1,0,9.14,1990,4000,0,1,0,10,0,0.11177414296314275
1,fold_1_train,0000174851584414471700000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174851714326750100000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174852774414642100000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174855614400875800000000,다사307406,5.0,0.0,,0,0,0.0,1990,0,0,0,0,8,0,0.0
1,fold_1_train,0000174860834326749600000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174869574386782100000000,다사307392,197.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174872674326624800000000,다사306332,23.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174873214415313900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174874184414399800000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174874404414939500000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174883664414602600000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174887584414337000000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174887954355144700000000,다사307360,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174890214386814000000000,다사307392,197.0,95.867,01000,1,0,0.0,1990,1000,1,0,0,7,1,3.532488848277325
1,fold_1_train,0000174893624414245200000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174894594414164000000000,다사307419,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174895754414519000000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174899344413926900000000,다사307419,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174902624415089600000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174907064366027400000000,다사307371,571.0,0.0,,0,0,0.0,1990,0,0,0,0,19,0,0.0
1,fold_1_validation,0000174909774355412500000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174911474322068200000000,다사307327,0.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174911954414357600000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174914004388550400000000,다사307394,38.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174914884414987700000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174916574394742300000000,다사307400,319.0,0.0,,0,0,0.0,1990,0,0,0,0,2,0,0.0
1,fold_1_train,0000174918304414765500000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174919814322164300000000,다사307327,0.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_train,0000174922184321998000000000,다사307327,0.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174925034414912300000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174925624410966100000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174926514363423900000000,다사307369,487.0,281.06,02000,2,0,0.0,1990,2000,1,0,0,1,0,5.580413252265617
1,fold_1_validation,0000174926974410446900000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174927674410674100000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174928244345625500000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174929064414461300000000,다사307420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174929204411151700000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_validation,0000174932714345667600000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174932944413544700000000,다사308419,23.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174932954394543700000000,다사307400,319.0,0.0,,0,0,0.0,1990,0,0,0,0,4,1,0.0
1,fold_1_train,0000174935854414488000000000,다사308420,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174937614413108000000000,다사308418,13.0,0.0,,0,0,0.0,1990,0,0,0,0,2,1,0.0
1,fold_1_train,0000174941454410635000000000,다사308416,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174942114410501200000000,다사308416,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174942334411155000000000,다사308416,5.0,0.0,,0,0,0.0,1990,0,0,0,0,1,1,0.0
1,fold_1_validation,0000174942414405395300000000,,,0.0,,0,0,0.0,1990,0,0,0,0,0,0,0.0
1,fold_1_train,0000174945274412541300000000,다사308418,13.0,0.0,,0,0,0.0,1990,0,0,0,0,4,1,0.0
1,fold_1_train,0000174945714409990100000000,다사308415,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174946394409774500000000,다사308415,13.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174947574410938500000000,다사308416,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174949504410346000000000,다사308416,5.0,0.0,,0,0,0.0,1990,0,0,0,0,0,1,0.0
1,fold_1_train,0000174950704412270900000000,다사308418,13.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
1,fold_1_train,0000174951204388715600000000,다사308394,259.0,279.26,01000,2,1,0.0,1990,1000,1,0,0,9,1,10.674577025120588
1,fold_1_train,0000174951694412140900000000,다사308417,5.0,0.0,,0,0,0.0,1990,0,0,0,0,3,1,0.0
